Timestamp,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,Target
2025-06-18 10:00:00,HM-C315,35.168289521855954,35.71251911288083,5.5509712519767165,0.005,3.240276996867359,234.9805894291216,1013.4997473589218,12.98817613037352,7.200412344268835,947.0444629750324,0.9060982484113869,19.927923886693932,0,14.194783672982489,0
2025-06-18 10:00:01,HM-D420,38.26356786656204,39.248097337253526,4.375958638023698,0.03709320574713154,3.2896378435771343,300.79725224981064,1012.9244057396826,14.470726327012162,6.728193896154747,866.7399216744947,0.9878974217000208,18.261429632182647,2,12.963169984613451,1
2025-06-18 10:00:02,HM-A104,38.49998551981209,32.78070824775332,5.6430749025033435,0.034481034792914755,4.433717705733988,233.3545831126997,1015.0660909875481,12.60877600017198,7.486405761079877,977.0366223329164,0.9426342953777309,22.560175424627023,2,13.177035379632475,1
2025-06-18 10:00:03,HM-C315,34.97481728947628,32.01119833611786,5.01380248652968,0.07419817362815415,2.2763681610293767,261.90516423747647,1012.9745412366283,14.706643372790907,7.02738845992016,934.9197331547051,1.03081421789108,19.864794556967006,2,13.620380313092365,1
2025-06-18 10:00:04,HM-C315,35.85390764953271,35.84499830155577,4.759719556501358,0.053348920479664386,5.817475844079991,231.62326169878452,1012.6202642369749,17.207195270786755,6.6891964147118035,931.7493018069091,0.9316078611033125,24.51837351567717,0,11.875311178790037,0
2025-06-18 10:00:05,HM-D420,35.51540872750387,40.90679611626786,2.286162115388374,0.03173757761047398,2.1067349100705908,261.9755817851905,1016.1094122459889,11.151433377523254,7.17702622901467,945.0389525977367,0.9922423013722803,17.800556444441973,2,11.942410284001127,1
2025-06-18 10:00:06,HM-A104,36.74288959215983,29.003114422950333,3.4637104952334274,0.042833260494785516,5.739031131664731,278.0703288973797,1009.8414430053695,14.955813496376688,7.187963196768168,952.5681240412316,0.9404910978664025,22.55266262316517,0,12.209875390686227,0
2025-06-18 10:00:07,HM-A104,36.93301413341084,29.87596923331436,4.7893203507762285,0.05814035927339308,5.545006561586419,247.76876960547085,1012.4835966740031,14.785318066804974,6.818287187417098,1062.453612769662,0.9994070720178941,23.702523344833065,1,13.018018983789307,0
2025-06-18 10:00:08,HM-C315,38.67117032382278,32.39747546014706,2.4674687904793955,0.050335100539797326,3.186737998353328,232.84555444313028,1013.3985579365464,16.138397698555632,6.547946370536273,987.7604037228124,0.9934217811708275,25.18749257957386,1,11.497852135089222,0
2025-06-18 10:00:09,HM-B210,35.70775784277554,33.28711463959224,4.119235553963569,0.07337811668661567,6.014345494096431,246.29442894396868,1012.4009220109601,14.728154471171296,7.271901726273533,895.2812084567596,0.9123222928878036,24.66693459660644,0,11.738586758789255,1
2025-06-18 10:00:10,HM-C315,37.933490479783885,26.172085987812427,4.250187855819462,0.02421207161559565,4.100147214462093,266.05233673857475,1009.8487926187864,17.011409385403905,7.365358493519442,901.6026423523017,1.017212883999612,18.3720950543657,0,15.50369829244834,0
2025-06-18 10:00:11,HM-C315,38.26753941121798,42.49097643457574,3.8308360598931026,0.05950068413907502,3.788761210835651,275.9938906065194,1013.6061305672415,17.837119369381792,7.519961933667257,1031.1062086542188,0.9857697521357136,22.27187624359448,2,12.965903086216157,1
2025-06-18 10:00:12,HM-C315,37.49572344342966,34.34846704325444,6.158532220496961,0.03154255329331791,3.994262988282761,257.7108055551579,1012.3130137899274,17.17271800904458,7.4943869701256425,864.3395507441446,1.0013961349225784,21.583421764261892,0,10.756500878350712,1
2025-06-18 10:00:13,HM-C315,36.35098544387631,33.59947737910014,3.6797460221027927,0.04387232989533974,4.097180961608215,247.61522732891234,1012.7956394085694,13.646779892893221,8.25558401255912,950.9750687586962,0.9792419967860342,17.8091897658069,0,13.785377015739451,0
2025-06-18 10:00:14,HM-D420,37.4516136606886,43.113187690177085,5.132613218114846,0.028846460104536564,4.207591241890308,288.3644513283866,1014.888285666936,18.989500186452656,6.329848591761661,814.936956415858,0.9641574384705276,21.89348846673998,1,12.076014618938423,0
2025-06-18 10:00:15,HM-A104,38.87935068348394,38.588967475619064,4.4702540615141375,0.03715983653972546,4.234832013632939,231.20194869598288,1013.4566937865436,12.808620868753398,8.469024432237559,940.6316028927246,1.0378394184019402,16.423801355325374,2,11.594764715531113,1
2025-06-18 10:00:16,HM-D420,39.09796216929078,32.32289061333326,4.821804105301798,0.04423124120557911,3.431620904816629,237.6324137415043,1012.0699485995417,16.546920711364667,6.129743828025228,861.750546887407,1.0515595975006036,22.94097319017862,2,16.16237379104408,1
2025-06-18 10:00:17,HM-D420,41.538431712067265,35.82303922654078,7.409601128976696,0.05186507128555619,3.710164730734009,303.81083926841956,1013.5903848379714,17.4229856053257,8.198279860450663,898.0565123179219,1.0484513860781097,26.823839348600572,0,12.611877090656755,1
2025-06-18 10:00:18,HM-D420,34.52493440923435,34.79131433811761,5.2695295277497625,0.041227142827546484,3.8140770280283816,247.09755479274773,1012.3633065555867,19.28210727893827,7.601230726496522,965.1310563974301,0.9316272085939105,25.994963149273097,2,11.296077470499103,1
2025-06-18 10:00:19,HM-C315,35.899981522511496,42.24175428464638,5.5595493372894325,0.005,6.507276379552031,269.7713594540659,1012.5446553861999,17.138252640933036,6.787236591264324,998.4180272101404,1.0694286987369308,23.56540054598638,1,11.628336057889305,1
2025-06-18 10:00:20,HM-B210,32.966328349329,34.16287899158203,3.8518743691803983,0.03846102483400878,3.8146169833098895,223.39335597166487,1014.1359900231586,13.607076343191174,5.263657863491814,892.8067073758834,1.0281459988567407,23.034058417970083,1,12.722818750995145,0
2025-06-18 10:00:21,HM-A104,39.32752366081964,27.789702290708952,5.939224515943456,0.06940801524640304,3.7375626208890216,280.029663882704,1012.037409476086,16.95964013433974,6.00398659474015,1039.7840589853693,1.0624713948021427,21.54092256830639,1,12.712640284871718,1
2025-06-18 10:00:22,HM-B210,36.163731234108134,25.613879465973522,5.875954860271752,0.038302564070612444,6.319594566426715,215.48139257818576,1013.8423501023099,14.855679744748675,6.692889647608874,855.2326714944046,1.0616334754858527,30.641744807213627,0,13.20037018586577,1
2025-06-18 10:00:23,HM-D420,37.51547745507332,42.37580673703344,5.731413000558067,0.06996963680253428,4.113589371775461,213.25208087043077,1012.654845479577,17.331114933734703,7.556655344242441,1012.6188627173472,1.01745493582896,21.144019803673785,0,9.93628742081442,1
2025-06-18 10:00:24,HM-D420,35.4891535763834,31.056926511186848,3.1862347731760225,0.037596065114660904,3.431721927409124,276.7742751467584,1012.2380832081178,15.512196839570668,6.772588504372133,916.5906707734837,0.9602772740583776,16.73325275684373,1,10.826269149168779,0
2025-06-18 10:00:25,HM-B210,36.18324001255544,38.35105827816655,4.12212917304786,0.008560371584007756,3.171651281302978,239.1574209621378,1012.2432966205228,17.98401447967026,7.168964769231371,1026.4496514325308,0.9620814345936404,25.051882136234056,1,12.21870089108564,0
2025-06-18 10:00:26,HM-B210,40.05797526356665,35.35881715357526,7.150370095352438,0.031340903078704824,2.795807477783069,242.72863679841146,1012.0790207168291,15.183665090610223,6.850710815982224,916.4922449626805,0.9659767727572077,23.844113394137338,2,11.70132090203447,1
2025-06-18 10:00:27,HM-B210,38.73558352621496,32.91672606060871,3.968383301469096,0.02883132629166029,5.1494219693417325,262.917947410507,1013.1338959098863,17.005745663699265,7.334778528083142,894.3750190052914,0.9909493027473277,17.583526368332542,2,10.884264601978753,1
2025-06-18 10:00:28,HM-D420,36.72119485585264,33.700762914984374,7.354982038631945,0.03540933875330356,2.3347790746932438,241.29776035805506,1012.5878900470403,13.891275144473731,6.092890808051127,998.749888830185,0.9505670750724494,20.412144381327927,2,13.054490234472867,1
2025-06-18 10:00:29,HM-D420,38.91953479869099,42.916889407647666,4.180405134424389,0.01629363115195484,6.115605247621634,218.56847862933284,1015.0542652136124,17.493159910246728,6.988796982756837,985.3055854201701,0.9142398946170669,22.67625700796134,2,13.18474546515895,1
2025-06-18 10:00:30,HM-A104,38.97475020009468,27.759682856784377,5.2223242310792335,0.03982357066193692,4.390402393124242,232.96258568536518,1011.6693076658079,10.833630654198604,7.620998830946438,906.6915163798599,0.9158071589652556,19.74150992165869,1,15.080374589511393,0
2025-06-18 10:00:31,HM-A104,36.02143620828316,33.067723846220375,4.719246148613804,0.03343480318666324,3.9755107406646664,220.7559984534817,1013.8146756468736,16.539089045028685,9.221338143757762,993.3473145289693,0.9983085837469666,25.670079225134486,2,13.556967493446702,1
2025-06-18 10:00:32,HM-D420,33.32730109840948,39.532828803418504,3.7327920767275042,0.06575723714757183,4.225973353578056,284.8405278941463,1014.7149176030556,15.864036114889032,7.8741630115834305,939.4189327464272,0.9865335915183515,18.888026621700412,1,13.221119667544553,1
2025-06-18 10:00:33,HM-B210,34.7520959324949,28.58427495776872,3.7543865306454745,0.015795257561766505,5.0556679859353535,286.1711919918293,1015.5951889935292,15.431030361632647,7.051850561616401,961.7822378887146,1.0254916479639269,20.994447411836973,1,12.23958920120123,0
2025-06-18 10:00:34,HM-B210,33.648678491543706,41.58641403888792,3.943635490265397,0.04491337373269296,3.936193159499263,224.77858740635804,1011.7823387491616,10.794659514120742,6.688976744543202,976.9738723227781,0.9909776338821097,20.315118774916545,0,16.571904829774446,0
2025-06-18 10:00:35,HM-A104,39.91108661498227,39.46124857876813,5.222096422174363,0.04822056245234885,4.269873945729924,263.06360028124016,1014.536578410962,14.141406243075581,7.565890441951773,837.5226695619224,1.057619622147449,23.802320306228157,2,11.997860566281181,1
2025-06-18 10:00:36,HM-D420,40.345288041119204,36.35897842566168,6.335626285992905,0.0554996177801523,5.763695776310539,241.8229963762086,1013.3088510602005,17.53841590744333,6.529528803036884,950.2139936432463,0.9705357129739345,24.53066400654387,1,11.98532373477181,1
2025-06-18 10:00:37,HM-A104,40.96593470039754,32.48421547862866,5.124734979070993,0.03272824246363142,4.916286767283841,293.7824885161752,1014.5783621164159,13.446146268517122,7.315383976909305,832.9931922138916,1.0165198431109594,23.796228920315308,0,13.952941669766922,1
2025-06-18 10:00:38,HM-A104,31.951111127557077,27.942169224080214,4.949932645181676,0.04441601989185073,3.0000457687249407,321.08306307771926,1012.0329965256318,12.195469534177379,7.453369875006571,866.0872764854229,1.0276049657503417,14.612869379340058,0,10.097766307942898,0
2025-06-18 10:00:39,HM-C315,39.67850227593431,38.53522947067035,6.815567083013445,0.04706556250892564,3.6507019986937372,271.9531442815866,1012.8256104138102,12.980366131262631,7.042148692573016,941.2674739920667,1.0026739142688867,22.652598753494523,1,12.380749407116909,1
